,iso3,age,female,urban,edu,year,Vitamin B9,Vitamin B3,Vitamin B2,Total Milk,Zinc,Vitamin E,Vitamin D,Vitamin C,Vitamin B12,Vitamin B6,Vitamin A,Selenium,Potassium,Magnesium,Iron,Iodine,Dietary Sodium,Calcium,Added sugars,Dietary fiber,Dietary cholesterol,Plant omega-3 fat,Seafood omega-3 fat,Total omega-6 fat,Monounsaturated fatty acids,Saturated fat,Total protein,Total carbohydrates,Tea,Coffee,Fruit juices,Sugar-sweetened beverages,Yoghurt (including fermented milk),Cheese,Eggs,Total seafoods,Unprocessed red meats,Total processed meats,Whole grains,Refined grains,nuts and seeds,beans and legumes,potatoes,non-starchy vegetables,fruits
36635,GMB,999.0,0,999,999,2018,1.09860723357665,9.60149817862428,1.07548442956907,15.2880319486048,8.14956781503044,9.75313413586019,2.6930269580629,15.3148680211788,2.23907646712698,1.09860723357665,2478.47876041564,103.474393105818,1149.93233366169,371.312109591385,6.68534860615385,85.1032233405594,1748.6602727254,189.415758722485,6.488529786942,19.2184435926449,101.303293861619,914.69305073136,320.980781983138,2.70662976348682,9.8503167646875,9.341938831520872,27.7116598021401,59.4475981382447,0.625182729044262,0.0667816652081317,13.5430599029906,159.353047043464,1.91320074821264,0.810352179742397,6.99246945826044,37.5407065733148,6.6713465982074,37.2175569070084,62.5236379345171,160.12643680219,11.8953188936082,6.88263136714647,4.37934869467511,47.5439607557298,30.5727197594905
36647,GMB,999.0,1,999,999,2018,1.10062222079496,9.31027858642817,1.06436421529299,15.5430358916105,7.82548866450237,9.61687553093263,2.65623522730016,17.1011453339627,2.07328569099227,1.10062222079496,2583.85269832883,101.803941158229,1176.30854603075,369.550389869804,6.60421637947063,82.5767422509807,1674.33756348706,194.434023813072,7.04127163754432,19.6374298389139,97.6106105340402,942.404382964965,306.036108007045,2.72340586764567,9.51338519366376,9.718273675434252,26.378403093888,62.9884236306034,0.639272566583837,0.0667782985557937,14.8847755142121,152.751617591839,2.05475523785623,0.873489952515533,7.80199974947827,39.4653307547242,7.12359278413078,32.6993191363722,61.6259893079839,165.18051402836,11.8508503084599,7.13810796198218,4.00694990122247,48.7285606612703,30.7666872001358
37199,GNB,999.0,0,999,999,2018,1.09261986545175,7.90467790169975,1.1962464733417,50.8670038632836,6.48211261180054,11.9028637384228,1.9985587387536,58.733621256327,2.28277416997296,1.09261986545175,1923.38141967549,88.4455751708306,1770.11268560478,265.991347266915,13.351394786445,75.2755970025001,2016.62399677138,361.85189013786,4.23432228183484,11.0500071038682,133.740003544107,768.991598744557,16.3482135488945,2.63227663126287,9.970487213170832,11.0096418195188,31.7263908818996,58.6602142016203,0.708643386085045,0.202311039286601,14.4590892464205,203.410968488214,7.30168155976779,1.20434771557754,4.9276872214062,16.9068796375873,20.7334080310894,5.35862602859205,18.260640968276,308.254483304575,12.5984991313172,88.4132017553688,353.228815039907,134.135786727127,66.6770441627955
37211,GNB,999.0,1,999,999,2018,1.10510462944557,7.71845674695636,1.18056599964034,53.2978708249938,6.2693827215286,11.8099756848422,2.00627340105732,65.5760847159684,2.11472461870791,1.10510462944557,2016.73523835032,86.6542429162112,1808.21243446807,265.274407853483,13.174353423266,73.2417036254243,1938.09224664866,369.6676682414,4.78513303299705,11.3966875353019,129.56096996152,807.395925077591,15.6512563791594,2.64485107111798,9.683608598515812,11.4226729445031,30.3604227689566,62.1112904440082,0.72744799386461,0.199833697209503,15.7001735691386,195.480986875648,8.2581211082241,1.32483490485791,5.50162415256446,17.7866177142975,22.056363981511,4.61100667783993,18.1086473005076,316.908279053682,12.6292445514898,92.2129640026871,331.260763858641,141.124828473577,68.4405751156851
37763,GNQ,999.0,0,999,999,2018,1.43477284740577,13.7918242407401,1.24702680899526,38.4162771581413,7.13307257406224,13.3272729773308,0.258608053939395,95.2573026123233,2.65687144091325,1.43477284740577,1965.40469275575,96.4564934612221,2560.9973708695,292.643367156291,9.690840089456852,75.2473230201994,2051.36601631978,534.066505079318,2.79489859663043,29.1476268477984,152.879499336124,785.429215054088,234.268001160237,2.68614642601293,11.7630539056211,9.96414165812287,60.0405923679762,57.2847264973038,0.551998847368551,0.363885775696214,17.9558589128142,205.819416341533,9.97755029592807,1.45400180280823,3.5708361909502,53.3399132652212,25.7264905252921,5.07738692096,39.4340185149017,297.455943976317,11.3506394317269,35.8724288657479,149.032383749968,147.145045009717,91.4963542905496
37775,GNQ,999.0,1,999,999,2018,1.40065761015606,12.9537218733709,1.21701664076667,41.1553841940617,6.68731160488897,12.9373844257765,0.245501693945154,102.567015749618,2.44564373705585,1.40065761015606,1989.57797705332,92.9708720782554,2543.07867977004,282.404135136643,9.24025707559575,68.9025766064064,1916.54643703993,533.783634435805,3.34160029793719,28.8822162192288,143.253126719881,790.364917188644,213.399265741929,2.702142011325,11.3639220599964,10.4087276722832,55.2728082509376,61.5955130339144,0.55706569888535,0.364635623301306,19.0530349586472,182.515076586993,11.2695686462498,1.55644681710767,3.86138110509505,54.9073750627286,27.076406947581,4.43250862400825,38.3525002475797,317.113590973809,11.0929535795959,37.1074148174107,133.03417362734,147.108497949202,90.521094067553
38327,GRC,999.0,0,999,999,2018,1.66193370705716,19.9261751989904,2.06974775063306,125.840362947948,11.4277922085326,8.9301412212953,4.05919517512099,84.504265091262,4.70766267707701,1.66193370705716,975.198560994318,93.9791919963363,4161.16372238582,307.476455810702,12.3389674885161,181.031806041413,1789.73374547092,884.86985970275,7.74421335831687,30.5405518499573,181.513382804925,1523.53988794307,487.281264095786,2.73871507992741,12.855212984944,14.1901936988277,96.4325710151377,45.8663366593048,1.85546835364665,1.83342395304329,15.0190064236917,82.3357042325441,57.5237360743596,30.9098008081045,16.0054351707079,30.7394588202877,82.2313484523885,5.84830190154664,33.1251940303574,22.3094259179575,7.45056534106294,14.5858548848992,82.1098809385867,81.3053667303906,67.4338085917047
38339,GRC,999.0,1,999,999,2018,1.58471884721065,18.3793628974278,2.00033722390354,130.515056898802,10.625305387232,8.83283858540701,3.87081970790201,91.167671873751,4.44185585311703,1.58471884721065,1031.93870769029,89.5981214152941,4091.67021231218,300.463986335538,11.5442172082096,175.687521745694,1552.61900868777,926.852707547157,8.07732158076692,31.3031509139659,179.872234900207,1577.71810292789,477.312736027284,2.77059701384726,12.8064953352624,14.8511491494492,90.0377006976574,49.0574485807778,2.01141725584037,1.78764576970496,16.0579647307102,67.3661147369727,70.0034708537199,30.0747921727847,15.771429017941,30.329160917234,72.7006319281697,5.11753309955306,35.2911341550283,20.1627145180341,7.31820145289704,13.3069350021637,78.3349399768251,100.37173768879,86.2517039572015
38891,GRD,999.0,0,999,999,2018,1.29458149986529,17.4148192979824,1.12478155382617,77.6182875358261,4.09394596301793,12.8693061902387,2.90188497655592,50.5249035426634,3.10170451914858,1.29458149986529,878.515894207472,119.230352544176,1506.87220623266,308.335011404928,11.2762693804312,158.280805067564,2227.38784322358,701.475823584361,6.86604361455604,20.3877322573147,193.496753645792,698.868864591962,330.196166799557,2.63729483743118,7.23687595217324,11.3565878237808,57.7844089704018,54.9761198251676,0.40749242438704,0.127111607304029,22.525000587024,215.497738745238,16.0304062915929,6.14374428135353,29.5606793643439,24.4123734200042,23.8405911384834,10.1348818672064,21.9516857240641,244.521161495989,0.0319943011145181,28.4240977051416,15.9027146987135,245.694951703446,115.808726362503
38903,GRD,999.0,1,999,999,2018,1.26723807055692,16.8571963001888,1.10940407861675,82.1275705622494,3.85556725984792,12.7486851528607,2.82216116431235,55.9357418142538,3.00205944824705,1.26723807055692,919.607078645739,117.659680872753,1547.74851871032,303.489252027889,11.072929812656,152.593201135997,2142.95966530961,741.107747510694,7.24627282540235,20.7557285390701,185.484443724091,661.868069129547,311.605700496992,2.65051672208196,7.27857708784902,11.9025053360258,56.3061959657102,57.2589788855806,0.421550782323692,0.128561542501819,24.0037424906891,206.219857498362,18.7204063081468,6.67279115741939,30.1631853879043,25.0050197556295,23.265802425396,9.45108758216432,24.2050438624018,250.995738350213,0.0318771303407502,28.4240252206759,16.0386812924645,258.287773265676,126.600757080163
39455,GTM,999.0,0,999,999,2018,1.28575626616052,19.7767440076077,1.17747918519069,56.9535368105019,11.6027768779795,3.86051726510857,1.77310403680463,50.0890639073289,1.89109907543532,1.28575626616052,1287.82472038372,79.6993146790584,1947.33437375819,360.17160037987,16.356249720802,154.661022618354,2385.99807959354,684.192824423196,31.9292397010393,23.0532853848405,225.674708042846,1018.45617168262,12.2184930455715,2.73789253197379,7.65109173969919,4.89712249836921,48.6284189256182,67.3676831911326,0.519114640044953,0.31851092989461,17.166234681378,259.170586474817,12.0176445870971,10.165393656942,24.6301120749018,6.2305953818406,60.7767587795999,44.017718052393,21.6486152245715,287.130353179853,2.56818204504976,46.901519510327,26.7222545841454,96.0104335936351,70.6819580206415
39467,GTM,999.0,1,999,999,2018,1.56660622463586,21.0079441088569,1.17804257281325,60.2602808905181,10.8258445512461,4.9060420502931,1.8109087251557,62.6335933039181,2.03767204816376,1.56660622463586,1402.65385794293,81.3539117379007,2354.5252105881,415.053991099839,16.5362627484332,151.285487466691,2825.94789722704,843.220930295774,30.7701246378949,25.9437067373974,223.850914160821,974.437965873608,11.408029467946,2.69618053759895,8.47627884426389,5.27399978760488,53.5367864540065,69.6127440044974,0.540122488515633,0.328004280245688,18.5094092971193,256.501293814243,15.4215867023573,10.943362699618,25.5544122915693,5.79793566439263,59.5125043465159,41.0870332488426,23.7723799628349,321.124909722988,2.59393286625298,45.2774601723387,26.948314754201,88.5515409051446,80.360344828362
40019,GUY,999.0,0,999,999,2018,0.98095533756556,14.9573046219174,1.20600569249819,129.025466606538,6.62913447725755,10.2233498521051,3.11220010492393,63.4886176509483,2.98933345225092,0.98095533756556,1615.75158214399,122.995992580866,1954.53963749097,170.030778466874,5.98926662494121,89.1543826757074,2264.92216671477,712.364626952437,12.9597673301954,8.78849264348981,232.314808609182,390.681870215441,62.983904172789,2.38632058959466,15.5470187455864,9.30551183684987,76.3476005962179,58.5256358389318,0.485343667890625,0.531306465724581,20.9409120940022,292.239869269312,14.5550829336497,7.07269564528899,21.1844631852142,42.6424865596256,47.7509671417294,73.0581521634394,4.50485950747795,267.686579392528,8.24936525231839,21.4546473579188,31.3540488763512,142.112868943828,192.992566722889
40031,GUY,999.0,1,999,999,2018,0.96092386355435,14.4928549711591,1.18565868837492,138.674733439037,6.26000360276331,10.1150045405498,3.02715587303147,70.0497778597924,2.87872943222099,0.96092386355435,1684.85961352833,121.840376624873,1992.90017849282,167.279668909633,5.86007351863341,85.974242721479,2190.63296790086,751.494704589775,13.5539086699315,9.00128832148969,223.435748418276,371.842009732468,59.327333851397,2.3975865659573,15.51750805011,9.75214250024724,74.3846481238271,60.73118989303,0.54967310027106,0.541573696182882,22.5615073621672,286.486178508848,16.8709120715564,8.06909056923654,24.7810067274127,43.8683547440488,44.2119371658959,69.3599409305825,5.0083078762357,264.835627834384,8.25843418184247,21.2489018840483,31.5602182955575,147.244468181726,212.626506355889
40583,HND,999.0,0,999,999,2018,1.21830608985939,17.8900926893653,1.22739727077687,76.1032955036243,6.73688133459673,8.0894509977569,2.84841904981511,83.5195582087108,3.21675628329986,1.21830608985939,1330.25275193548,111.34918517325,1741.58379544706,262.827647950189,6.73726273198151,126.926203690186,2380.6749261296,688.359021843247,20.0413891224446,17.7983546803541,242.197683255567,602.368344320827,39.0465176172788,2.53572435874632,10.6056932359454,9.52339814968986,58.3685287452078,57.8581968505111,0.523485707872086,0.220093602444561,25.074554722559,369.043306469649,2.63306898914617,8.64557115703139,24.930271618566,12.028590703276,33.6804087162706,60.2551950745375,23.7316462826864,238.450450125406,4.55853672730013,40.7001510567821,41.0551582123747,29.0108956694235,87.0659175944793
40595,HND,999.0,1,999,999,2018,1.1873004394318,17.321530783361,1.21029439641881,73.6686536266971,6.35154967193003,7.97748293554058,2.76633547628928,91.708652752415,3.09654956288364,1.1873004394318,1381.14244501887,110.888000117542,1780.27415367942,259.085986629835,6.63050720110782,122.812633724328,2303.96584092116,725.761522294814,20.5348140374742,18.2312380833085,231.281153690759,575.228419666482,36.6817833528775,2.5479754419297,10.6154998166134,9.98689617111538,56.9131440884031,60.018444199225,0.543747737722311,0.241147774248316,27.0354447247054,330.712585227773,3.01586928205725,9.86630953705206,27.2694214760145,12.3019217345591,29.8006155597604,56.5315743445243,26.135882822429,239.217961758672,4.61796797852139,41.4577209146498,41.1305972510261,29.9543314729895,90.5390903228887
41147,HRV,999.0,0,999,999,2018,1.86088071803653,26.9225544758702,1.48366270768974,221.01090577559,6.70390214741659,10.2305870961746,4.98182075372633,99.0122082793652,4.07823775537074,1.86088071803653,1893.33332595619,27.1817446357394,2325.8211234679,242.917923582079,13.2124900287905,112.929209467428,3190.14291291878,751.348657487224,12.7551672704409,36.4717360546949,429.041407478833,831.2105270801,1104.72156393032,2.58110469936718,13.7695705015308,13.2486606112756,93.2024666525754,45.3878105969904,0.691000148998732,1.46166479113263,23.1698934068764,84.4990740852351,82.0825214927009,29.2451280657868,29.763417823841,37.9460267510565,251.949188045139,122.045174053851,56.6587221745815,174.889552677617,9.04629182029657,8.57070329463148,83.6147779226428,473.75817485458,53.5071566722063
41159,HRV,999.0,1,999,999,2018,1.75487111943614,24.8301271522861,1.41051977280942,235.185120510607,6.13889589343952,9.908481796916368,4.4033524730369,105.340042249296,3.68510265052963,1.75487111943614,1932.24705380389,26.1570783100393,2309.10338546476,230.369872997406,12.3283539291084,100.130141874016,2862.30843646595,784.670051918354,11.7930916388812,36.3171877010151,400.702712432937,720.254908381703,905.882758209211,2.5948905923648,12.9530010795667,13.6767386649334,86.8751307671832,51.3145396559232,0.7110023239028,1.45366886910352,24.1813824654949,74.4391324740421,94.85706289731752,30.2447023261492,28.6393369231401,39.4646152310668,252.845925938637,104.582333372702,59.1311854737288,171.089707736922,8.60581222016381,7.87377431961172,74.8698643706596,487.253346121392,64.9991050404357
41711,HTI,999.0,0,999,999,2018,1.33663349205331,18.8383363495262,0.999909809809953,63.2048394037543,4.62695312065152,6.45218777161763,1.68955371256241,73.6717178160191,3.06846035133266,1.33663349205331,1546.35016979771,108.214250579962,2048.11293437225,256.856486144428,6.71062188299403,73.2168889134436,2044.09893733826,639.665606634024,1.24399274799112,8.33072109771298,179.582363992505,835.761540269634,46.16201707222,2.59703679634536,15.9339097892218,6.67964469985222,69.7288883614697,57.8306099703912,0.515769580089498,0.119228334674201,20.6566961126816,115.700374467624,1.74190022003795,2.07705009346584,5.14234260979781,20.7504047751463,15.8501078632867,18.3174158942506,24.1956849534049,258.815715680025,4.8004992646665,28.2490015791406,77.3557156826484,80.2816761432263,69.0754186590205
41723,HTI,999.0,1,999,999,2018,1.30355003512141,18.3264406992136,0.984719847021915,67.2939214506564,4.36352547302467,6.37703340341459,1.63051127945627,81.0696100246054,2.92835252821649,1.30355003512141,1621.34233088346,107.525985273298,2093.34249581915,253.261393793528,6.57815197797127,71.8312762328437,1974.83802644605,675.292113740463,1.37338265480021,8.51413274988648,172.025689994297,793.990463014782,44.212038156442,2.61120131455098,15.9705795697235,7.03514350373819,68.077093577251,59.9561115937468,0.519367632403924,0.118509161617488,21.6121322551646,113.149795199817,1.89385578714807,2.26260691129249,4.65877995899174,19.6471730853842,16.4252384985452,17.1461421397705,26.6210318041491,256.80545548559,5.54684051417413,25.4042980597585,78.0976902945971,79.5883100749834,70.7489211113813
